"State_Name","Year","month","Assembly_No","DelimID","Constituency_No","Poll_No","Position","Candidate","Sex","Party","Votes","Age","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","District_Name","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Normalized_Party"
"Maharashtra",2014,10,12,4,42,0,3,"ANIRUDHA ALIAS BABLUBHAU SUBHANRAO DESHMUKH","M","INC",26490,52,"GEN",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,14.77,"yes",5888,3.28,4.76,"AEMH84778","INC"
"Maharashtra",2014,10,12,4,42,0,4,"MO.RAFIQUE SHEKH GULAB","M","BSP",20602,53,"GEN",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,11.49,"yes",14811,8.26,4.76,"AEMH84779","BSP"
"Maharashtra",2014,10,12,4,42,0,5,"THAKARE SUREKHA SURENDRA","F","SHS",5791,54,"GEN",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,3.23,"yes",1723,0.96,4.76,"AEMH84780","SHS"
"Maharashtra",2014,10,12,4,42,0,6,"ABHYANKAR PRATAP MAHADEORAO","M","RPI",4068,51,"SC",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,2.27,"yes",794,0.44,4.76,"AEMH84781","RPI"
"Maharashtra",2014,10,12,4,42,0,7,"DESHMUKH WASUDHATAI PUNDLIK","F","NCP",3274,67,"GEN",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,1.83,"yes",1351,0.75,4.76,"AEMH84782","NCP"
"Maharashtra",2014,10,12,4,42,0,8,"ARUN MOTIRAM WANKHADE","M","IND",1923,51,"SC",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,1.07,"yes",226,0.13,4.76,"AEMH84783","IND"
"Maharashtra",2014,10,12,4,42,0,9,"PRAFFULLA SHRIRAM PATIL","M","MNS",1697,48,"GEN",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.95,"yes",82,0.05,4.76,"AEMH84784","MNs"
"Maharashtra",2014,10,12,4,42,0,10,"ADV.BANDYA SANE ALIAS BANDU SAMPATRAO SANE","M","IND",1615,48,"SC",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.9,"yes",269,0.15,4.76,"AEMH84785","IND"
"Maharashtra",2014,10,12,4,42,0,11,"DHANRAJ KISANRAO SHENDE","M","RP(K)",1346,53,"SC",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.75,"yes",184,0.1,4.76,"AEMH84786","SPRP(K)"
"Maharashtra",2014,10,12,4,42,0,12,"MANDA JAGDEORAO TAYDE","F","IND",1162,50,"SC",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.65,"yes",641,0.36,4.76,"AEMH84787","IND"
"Maharashtra",2014,10,12,4,42,0,13,"NANDA KASHINATH CHAWAN","F","ARP",521,37,"ST",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.29,"yes",72,0.04,4.76,"AEMH84788","ARP"
"Maharashtra",2014,10,12,4,42,0,14,"None of the Above","","NOTA",449,,"",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.25,"yes",12,0.01,4.76,"","NOTA"
"Maharashtra",2014,10,12,4,42,0,15,"RAJU MAHADEORAO SONONE","M","IND",437,43,"SC",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.24,"yes",16,0.01,4.76,"AEMH84789","IND"
"Maharashtra",2014,10,12,4,42,0,16,"MOHAMMED SAJID MOHAMMED YUSUF","M","IND",421,44,"GEN",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.23,"yes",22,0.01,4.76,"AEMH84790","IND"
"Maharashtra",2014,10,12,4,42,0,17,"DR GAURAV R. GAWAI","M","IND",399,35,"SC",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.22,"yes",8,0,4.76,"AEMH84791","IND"
"Maharashtra",2014,10,12,4,42,0,18,"GAURAV OMPRAKASH KITKALE","M","BMUP",391,25,"GEN",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.22,"yes",81,0.05,4.76,"AEMH84792","BMUP"
"Maharashtra",2014,10,12,4,42,0,19,"KAVITA ALIAS SHILA DILIPRAO CHAUDHARI","F","IND",310,42,"GEN",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.17,"yes",138,0.08,4.76,"AEMH84793","IND"
"Maharashtra",2014,10,12,4,42,0,20,"GIRIDHAR (MAHARAJ) RAURALE","M","IND",172,45,"SC",179366,253318,"ACHALPUR","GEN","AMRAVATI","VIDARBHA",19,70.81,0.1,"yes",0,0,4.76,"AEMH84794","IND"
"Maharashtra",2014,10,12,4,43,0,1,"DR. ANIL SUKHDEVRAO BONDE","M","BJP",71611,54,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,38.8,"no",40162,21.76,4.35,"AEMH84795","BJP"
"Maharashtra",2014,10,12,4,43,0,2,"HARSHVARDHAN PRATAPSINH DESHMUKH","M","NCP",31449,63,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,17.04,"no",1242,0.67,4.35,"AEMH84796","NCP"
"Maharashtra",2014,10,12,4,43,0,3,"NARESHCHANDRA PANJABRAOJI THAKARE PATIL","M","INC",30207,60,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,16.36,"yes",3085,1.67,4.35,"AEMH84797","INC"
"Maharashtra",2014,10,12,4,43,0,4,"YAWALKAR UMESH ATMARAMJI","M","SHS",27122,42,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,14.69,"yes",14270,7.73,4.35,"AEMH84798","SHS"
"Maharashtra",2014,10,12,4,43,0,5,"DR. MRUDULA SHREEKANT PATIL (DHARME)","F","BSP",12852,39,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,6.96,"yes",10646,5.77,4.35,"AEMH84799","BSP"
"Maharashtra",2014,10,12,4,43,0,6,"CHANDRAKANT VASANTRAO KUMRE","M","IND",2206,29,"ST",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,1.2,"yes",682,0.37,4.35,"AEMH84800","IND"
"Maharashtra",2014,10,12,4,43,0,7,"ANIL UTTAMRAO KHANDEKAR","M","IND",1524,46,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.83,"yes",246,0.13,4.35,"AEMH84801","IND"
"Maharashtra",2014,10,12,4,43,0,8,"PRADIP WAMANRAO CHOPDE","M","IND",1278,50,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.69,"yes",155,0.08,4.35,"AEMH84802","IND"
"Maharashtra",2014,10,12,4,43,0,9,"SANJU PANDITRAO DESHMUKH","M","MNS",1123,38,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.61,"yes",64,0.03,4.35,"AEMH84803","MNs"
"Maharashtra",2014,10,12,4,43,0,10,"DR. VASANT RAMRAOJI LUNGE","M","IND",1059,49,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.57,"yes",330,0.18,4.35,"AEMH84804","IND"
"Maharashtra",2014,10,12,4,43,0,11,"KUNMARE SUNITA DHONDUJI","F","IND",729,32,"ST",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.39,"yes",12,0.01,4.35,"AEMH84805","IND"
"Maharashtra",2014,10,12,4,43,0,12,"None of the Above","","NOTA",717,,"",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.39,"yes",256,0.14,4.35,"","NOTA"
"Maharashtra",2014,10,12,4,43,0,13,"KOKATE VIJAY BHIMRAO","M","IND",461,61,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.25,"yes",46,0.02,4.35,"AEMH84806","IND"
"Maharashtra",2014,10,12,4,43,0,14,"AGHAM SURENDRA DNYANESHWAR","M","ARP",415,38,"SC",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.22,"yes",1,0,4.35,"AEMH84807","ARP"
"Maharashtra",2014,10,12,4,43,0,15,"ADV. ASHISH SHYAMRAOJI WANKHADE","M","IND",414,34,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.22,"yes",53,0.03,4.35,"AEMH84808","IND"
"Maharashtra",2014,10,12,4,43,0,16,"SUMITRA SAHEBRAO GAYAKWAD","F","IND",361,44,"SC",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.2,"yes",74,0.04,4.35,"AEMH84809","IND"
"Maharashtra",2014,10,12,4,43,0,17,"WANKHADE KAILAS KACHARUJI","M","BDC",287,44,"SC",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.16,"yes",8,0,4.35,"AEMH84810","BHDC"
"Maharashtra",2014,10,12,4,43,0,18,"BHATKULE MAHENDRA UTTAMRAO","M","BMUP",279,45,"GEN",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.15,"yes",3,0,4.35,"AEMH84811","BMUP"
"Maharashtra",2014,10,12,4,43,0,19,"VINAYAK KHAJEENRAO WAGHMARE","M","HJP",276,45,"SC",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.15,"yes",62,0.03,4.35,"AEMH84812","HJP"
"Maharashtra",2014,10,12,4,43,0,20,"ARUN SHALIKRAM CHAVAN","M","BBM",214,52,"SC",184584,265773,"MORSHI","GEN","AMRAVATI","VIDARBHA",19,69.45,0.12,"yes",0,0,4.35,"AEMH84813","BBMS"
"Maharashtra",2014,10,12,4,44,0,1,"AMAR SHARADRAO KALE","M","INC",75886,41,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,44.59,"no",3143,1.85,2.63,"AEMH84814","INC"
"Maharashtra",2014,10,12,4,44,0,2,"DADARAO YADAVRAO KECHE","M","BJP",72743,60,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,42.74,"no",67395,39.6,2.63,"AEMH84815","BJP"
"Maharashtra",2014,10,12,4,44,0,3,"DADARAO KISANRAO UIKEY","M","BSP",5348,55,"ST",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,3.14,"yes",1487,0.87,2.63,"AEMH84816","BSP"
"Maharashtra",2014,10,12,4,44,0,4,"SANDEEP DILIP KALE","M","NCP",3861,31,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,2.27,"yes",219,0.13,2.63,"AEMH84817","NCP"
"Maharashtra",2014,10,12,4,44,0,5,"SWAPNIL ALIAS BALA RAMESHRAO JAGTAP","M","IND",3642,36,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,2.14,"yes",1345,0.79,2.63,"AEMH84818","IND"
"Maharashtra",2014,10,12,4,44,0,6,"DNYANESHWAR NARAYANRAO MADAVI","M","GGP",2297,58,"ST",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,1.35,"yes",123,0.07,2.63,"AEMH84819","GGP"
"Maharashtra",2014,10,12,4,44,0,7,"DESHMUKH NILESH MADHUKARRAO","M","SHS",2174,31,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,1.28,"yes",934,0.55,2.63,"AEMH84820","SHS"
"Maharashtra",2014,10,12,4,44,0,8,"None of the Above","","NOTA",1240,,"",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.73,"yes",680,0.4,2.63,"","NOTA"
"Maharashtra",2014,10,12,4,44,0,9,"TOPALE RUPCHAND BHURAJI","M","IND",560,43,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.33,"yes",9,0.01,2.63,"AEMH84821","IND"
"Maharashtra",2014,10,12,4,44,0,10,"SANJAY DHONDBAJI TULE","M","IND",551,37,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.32,"yes",28,0.02,2.63,"AEMH84822","IND"
"Maharashtra",2014,10,12,4,44,0,11,"DILIP SHAMRAOJI POTFODE","M","IND",523,35,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.31,"yes",75,0.04,2.63,"AEMH84823","IND"
"Maharashtra",2014,10,12,4,44,0,12,"TARACHAND SONBAJI NEHARE","M","IND",448,50,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.26,"yes",72,0.04,2.63,"AEMH84824","IND"
"Maharashtra",2014,10,12,4,44,0,13,"PRASHANT GOKULDASJI KATHANE","M","ARP",376,32,"SC",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.22,"yes",104,0.06,2.63,"AEMH84825","ARP"
"Maharashtra",2014,10,12,4,44,0,14,"NIKOSE WASUDEO SHAMRAO","M","IND",272,61,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.16,"yes",124,0.07,2.63,"AEMH84826","IND"
"Maharashtra",2014,10,12,4,44,0,15,"ARUN AJABRAO PACHARE","M","IND",148,52,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.09,"yes",12,0.01,2.63,"AEMH84827","IND"
"Maharashtra",2014,10,12,4,44,0,16,"ARVIND SHAMRAO LILLORE","M","IND",136,36,"GEN",170205,248828,"ARVI","GEN","WARDHA","VIDARBHA",15,68.4,0.08,"yes",0,0,2.63,"AEMH84828","IND"
"Maharashtra",2014,10,12,4,45,0,1,"KAMBLE RANJIT PRATAPRAO","M","INC",62533,50,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,37.07,"no",943,0.56,3.45,"AEMH84829","INC"
"Maharashtra",2014,10,12,4,45,0,2,"SURESH GANPATRAO WAGHMARE","M","BJP",61590,53,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,36.51,"no",36617,21.71,3.45,"AEMH84830","BJP"
"Maharashtra",2014,10,12,4,45,0,3,"MHAISKAR UMESH MAHADEORAO","M","BSP",24973,39,"SC",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,14.8,"yes",18630,11.04,3.45,"AEMH84831","BSP"
"Maharashtra",2014,10,12,4,45,0,4,"SHASHANK GANGADHARRAO GHODMARE","M","NCP",6343,45,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,3.76,"yes",1734,1.03,3.45,"AEMH84832","NCP"
"Maharashtra",2014,10,12,4,45,0,5,"NILESH RAMESH GULHANE","M","SHS",4609,39,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,2.73,"yes",2702,1.6,3.45,"AEMH84833","SHS"
"Maharashtra",2014,10,12,4,45,0,6,"NAMDEORAO NATTHUJI MESHRAM","M","IND",1907,64,"ST",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,1.13,"yes",543,0.32,3.45,"AEMH84834","IND"
"Maharashtra",2014,10,12,4,45,0,7,"MANOJ MANVATKAR","M","IND",1364,43,"SC",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.81,"yes",430,0.25,3.45,"AEMH84835","IND"
"Maharashtra",2014,10,12,4,45,0,8,"PRAVIN FATING","M","IND",934,30,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.55,"yes",209,0.12,3.45,"AEMH84836","IND"
"Maharashtra",2014,10,12,4,45,0,9,"SANJAY SHAMRAO KARAMORE","M","BMUP",725,41,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.43,"yes",24,0.01,3.45,"AEMH84837","BMUP"
"Maharashtra",2014,10,12,4,45,0,10,"None of the Above","","NOTA",701,,"",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.42,"yes",50,0.03,3.45,"","NOTA"
"Maharashtra",2014,10,12,4,45,0,11,"DIPAK NATTHUJI FUSATE","M","ARP",651,45,"SC",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.39,"yes",68,0.04,3.45,"AEMH84838","ARP"
"Maharashtra",2014,10,12,4,45,0,12,"KIRAN MAROTRAO PARISE","M","IND",583,32,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.35,"yes",166,0.1,3.45,"AEMH84839","IND"
"Maharashtra",2014,10,12,4,45,0,13,"DHNANESHWAR MADHUKARRAO NIGHOT","M","IND",417,41,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.25,"yes",113,0.07,3.45,"AEMH84840","IND"
"Maharashtra",2014,10,12,4,45,0,14,"RAMTEKE ASHOK SHIVRAM","M","BBM",304,62,"SC",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.18,"yes",41,0.02,3.45,"AEMH84841","BBMS"
"Maharashtra",2014,10,12,4,45,0,15,"TAGADE VISHWESHWAR AWADHUTRAO","M","IND",263,51,"SC",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.16,"yes",62,0.04,3.45,"AEMH84842","IND"
"Maharashtra",2014,10,12,4,45,0,16,"WANKHEDE MANIK KISANRAO","M","IND",201,60,"SC",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.12,"yes",19,0.01,3.45,"AEMH84843","IND"
"Maharashtra",2014,10,12,4,45,0,17,"AJAY SUBHASHRAO HIWANJ","M","IND",182,37,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.11,"yes",18,0.01,3.45,"AEMH84844","IND"
"Maharashtra",2014,10,12,4,45,0,18,"ARUN AJABRAO PACHARE","M","IND",164,52,"GEN",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.1,"yes",25,0.01,3.45,"AEMH84845","IND"
"Maharashtra",2014,10,12,4,45,0,19,"WAGHMARE CHANDRAKANT NARAYAN","M","RP(K)",139,62,"SC",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.08,"yes",19,0.01,3.45,"AEMH84846","SPRP(K)"
"Maharashtra",2014,10,12,4,45,0,20,"MAHENDRA VISHWANATH MUNESHWAR","M","RPI",120,45,"SC",168703,248404,"DEOLI","GEN","WARDHA","VIDARBHA",19,67.91,0.07,"yes",0,0,3.45,"AEMH84847","RPI"
"Maharashtra",2014,10,12,4,46,0,1,"KUNAWAR SAMIR TRAMBAKRAO","M","BJP",90275,46,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,48.05,"no",65175,34.69,3.57,"AEMH84848","BJP"
"Maharashtra",2014,10,12,4,46,0,2,"TELANG PRALAY BHAURAO","M","BSP",25100,39,"SC",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,13.36,"yes",2017,1.07,3.57,"AEMH84849","BSP"
"Maharashtra",2014,10,12,4,46,0,3,"PRO. RAJU ALIAS MOHAN WASUDEV TIMANDE","M","NCP",23083,54,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,12.29,"yes",1560,0.83,3.57,"AEMH84850","NCP"
"Maharashtra",2014,10,12,4,46,0,4,"ASHOK SHAMRAOJI SHINDE","M","SHS",21523,52,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,11.46,"yes",8878,4.73,3.57,"AEMH84851","SHS"
"Maharashtra",2014,10,12,4,46,0,5,"USHA ARUN THUTE","F","INC",12645,60,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,6.73,"yes",5335,2.84,3.57,"AEMH84852","INC"
"Maharashtra",2014,10,12,4,46,0,6,"ATUL NAMDEO WANDILE","M","MNS",7310,28,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,3.89,"yes",5712,3.04,3.57,"AEMH84853","MNs"
"Maharashtra",2014,10,12,4,46,0,7,"GAJU KUBADE","M","IND",1598,38,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.85,"yes",142,0.08,3.57,"AEMH84854","IND"
"Maharashtra",2014,10,12,4,46,0,8,"PRAVIN NARAYANRAO UPASE","M","IND",1456,38,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.78,"yes",344,0.18,3.57,"AEMH84855","IND"
"Maharashtra",2014,10,12,4,46,0,9,"KISNA NATTHUJI VYAPARI","M","IND",1112,48,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.59,"yes",161,0.09,3.57,"AEMH84856","IND"
"Maharashtra",2014,10,12,4,46,0,10,"None of the Above","","NOTA",951,,"",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.51,"yes",47,0.03,3.57,"","NOTA"
"Maharashtra",2014,10,12,4,46,0,11,"GAJANAN LAXMAN SONVANE","M","IND",904,44,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.48,"yes",248,0.13,3.57,"AEMH84857","IND"
"Maharashtra",2014,10,12,4,46,0,12,"VINOD ZAMAJI UIKE","M","GGP",656,54,"ST",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.35,"yes",141,0.08,3.57,"AEMH84858","GGP"
"Maharashtra",2014,10,12,4,46,0,13,"JAGANNATH NILKANTH RAUT","M","IND",515,60,"GEN",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.27,"yes",147,0.08,3.57,"AEMH84859","IND"
"Maharashtra",2014,10,12,4,46,0,14,"SAU. LATATAI NARHARI THOOL","F","BMUP",368,49,"SC",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.2,"yes",3,0,3.57,"AEMH84860","BMUP"
"Maharashtra",2014,10,12,4,46,0,15,"DR.MORESHWAR RAMJI NAGRALE","M","RPI",365,61,"SC",187861,260968,"HINGANGHAT","GEN","WARDHA","VIDARBHA",14,71.99,0.19,"yes",0,0,3.57,"AEMH84861","RPI"
"Maharashtra",2014,10,12,4,47,0,1,"DR.PANKAJ RAJESH BHOYAR","M","BJP",45897,37,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,27.7,"no",8550,5.16,5.56,"AEMH84862","BJP"
"Maharashtra",2014,10,12,4,47,0,2,"SHEKAR PRAMOD SHENDE","M","INC",37347,45,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,22.54,"no",15064,9.09,5.56,"AEMH84863","INC"
"Maharashtra",2014,10,12,4,47,0,3,"NIRAJ GULABRAO GUJAR","M","BSP",22283,47,"SC",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,13.45,"yes",3416,2.06,5.56,"AEMH84864","BSP"
"Maharashtra",2014,10,12,4,47,0,4,"BALPANDE RAVIKANT PANDURANG","M","SHS",18867,43,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,11.39,"yes",675,0.41,5.56,"AEMH84865","SHS"
"Maharashtra",2014,10,12,4,47,0,5,"SURESH BAPURAOJI DESHMUKH","M","NCP",18192,65,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,10.98,"yes",4804,2.9,5.56,"AEMH84866","NCP"
"Maharashtra",2014,10,12,4,47,0,6,"RANNAWARE VIRENDRA BABURAO","M","IND",13388,39,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,8.08,"yes",11834,7.14,5.56,"AEMH84867","IND"
"Maharashtra",2014,10,12,4,47,0,7,"SHYAM SHANKARRAO GAIKWAD","M","IND",1554,51,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.94,"yes",330,0.2,5.56,"AEMH84868","IND"
"Maharashtra",2014,10,12,4,47,0,8,"BHIMRAO TUKARAMJI ADE","M","GGP",1224,36,"ST",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.74,"yes",2,0,5.56,"AEMH84869","GGP"
"Maharashtra",2014,10,12,4,47,0,9,"AJAY NAMDEVRAO HEDAU","M","MNS",1222,42,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.74,"yes",101,0.06,5.56,"AEMH84870","MNs"
"Maharashtra",2014,10,12,4,47,0,10,"BALRAJ AMBADAS LOHAVE","M","IND",1121,40,"SC",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.68,"yes",176,0.11,5.56,"AEMH84871","IND"
"Maharashtra",2014,10,12,4,47,0,11,"None of the Above","","NOTA",945,,"",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.57,"yes",393,0.24,5.56,"","NOTA"
"Maharashtra",2014,10,12,4,47,0,12,"RAJKUMAR NARAYANRAO BHALAVI","M","IND",552,27,"ST",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.33,"yes",53,0.03,5.56,"AEMH84872","IND"
"Maharashtra",2014,10,12,4,47,0,13,"RAJENDRA BAKERAO GORDE","M","IND",499,50,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.3,"yes",46,0.03,5.56,"AEMH84873","IND"
"Maharashtra",2014,10,12,4,47,0,14,"KISHOR RAMBHAU KINKAR","M","BMUP",453,43,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.27,"yes",41,0.02,5.56,"AEMH84874","BMUP"
"Maharashtra",2014,10,12,4,47,0,15,"KAMBLE VINOD MAROTRAO","M","ARP",412,36,"SC",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.25,"yes",55,0.03,5.56,"AEMH84875","ARP"
"Maharashtra",2014,10,12,4,47,0,16,"PARSHURAM THORAT","M","APOI",357,58,"SC",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.22,"yes",57,0.03,5.56,"AEMH84876","API"
"Maharashtra",2014,10,12,4,47,0,17,"DR. RAJENDRA GULABRAO SHAMBHARKAR","M","IND",300,51,"SC",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.18,"yes",35,0.02,5.56,"AEMH84877","IND"
"Maharashtra",2014,10,12,4,47,0,18,"SKARMISH SHRIRANGRAO KHADSE","M","PWPI",265,39,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.16,"yes",16,0.01,5.56,"AEMH84878","PWP"
"Maharashtra",2014,10,12,4,47,0,19,"GANGADHAR WAMAN PATIL","M","IND",249,76,"GEN",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.15,"yes",25,0.02,5.56,"AEMH84879","IND"
"Maharashtra",2014,10,12,4,47,0,20,"BHANUDAS TUKARAM RAMTEKE","M","BSP(A)",224,60,"SC",165669,283104,"WARDHA","GEN","WARDHA","VIDARBHA",21,58.52,0.14,"yes",46,0.03,5.56,"AEMH84880","BSP(A)"
